store_id,employee_id,assigned_role,date,shift_start,shift_end,duration
S023,E01784,Supervisor,2026-05-04,14,22,8
S024,E01841,Cashier,2026-05-04,8,16,8
S024,E01842,Cashier,2026-05-04,8,16,8
S024,E01843,Cashier,2026-05-04,8,16,8
S024,E01845,Floor,2026-05-04,8,16,8
S024,E01849,Floor,2026-05-04,8,16,8
S024,E01848,Stock,2026-05-04,8,16,8
S024,E01869,Customer Service,2026-05-04,8,16,8
S024,E01873,Customer Service,2026-05-04,8,16,8
S024,E01853,Supervisor,2026-05-04,8,16,8
S024,E01841,Cashier,2026-05-04,14,22,8
S024,E01842,Cashier,2026-05-04,14,22,8
S024,E01843,Cashier,2026-05-04,14,22,8
S024,E01844,Cashier,2026-05-04,14,22,8
S024,E01845,Floor,2026-05-04,14,22,8
S024,E01849,Floor,2026-05-04,14,22,8
S024,E01852,Floor,2026-05-04,14,22,8
S024,E01848,Stock,2026-05-04,14,22,8
S024,E01850,Stock,2026-05-04,14,22,8
S024,E01869,Customer Service,2026-05-04,14,22,8
S024,E01873,Customer Service,2026-05-04,14,22,8
S024,E01853,Supervisor,2026-05-04,14,22,8
S025,E01921,Cashier,2026-05-04,8,16,8
S025,E01922,Cashier,2026-05-04,8,16,8
S025,E01924,Cashier,2026-05-04,8,16,8
S025,E01923,Floor,2026-05-04,8,16,8
S025,E01928,Floor,2026-05-04,8,16,8
S025,E01929,Stock,2026-05-04,8,16,8
S025,E01926,Customer Service,2026-05-04,8,16,8
S025,E01930,Customer Service,2026-05-04,8,16,8
S025,E01951,Supervisor,2026-05-04,8,16,8
S025,E01921,Cashier,2026-05-04,14,22,8
S025,E01922,Cashier,2026-05-04,14,22,8
S025,E01924,Cashier,2026-05-04,14,22,8
S025,E01925,Cashier,2026-05-04,14,22,8
S025,E01923,Floor,2026-05-04,14,22,8
S025,E01928,Floor,2026-05-04,14,22,8
S025,E01934,Floor,2026-05-04,14,22,8
S025,E01929,Stock,2026-05-04,14,22,8
S025,E01939,Stock,2026-05-04,14,22,8
S025,E01926,Customer Service,2026-05-04,14,22,8
S025,E01930,Customer Service,2026-05-04,14,22,8
S025,E01951,Supervisor,2026-05-04,14,22,8
S026,E02001,Cashier,2026-05-04,8,16,8
S026,E02006,Cashier,2026-05-04,8,16,8
S026,E02016,Cashier,2026-05-04,8,16,8
S026,E02005,Floor,2026-05-04,8,16,8
S026,E02007,Floor,2026-05-04,8,16,8
S026,E02003,Stock,2026-05-04,8,16,8
S026,E02004,Customer Service,2026-05-04,8,16,8
S026,E02002,Supervisor,2026-05-04,8,16,8
S026,E02001,Cashier,2026-05-04,14,22,8
S026,E02006,Cashier,2026-05-04,14,22,8
S026,E02016,Cashier,2026-05-04,14,22,8
S026,E02005,Floor,2026-05-04,14,22,8
S026,E02007,Floor,2026-05-04,14,22,8
S026,E02003,Stock,2026-05-04,14,22,8
S026,E02004,Customer Service,2026-05-04,14,22,8
S026,E02009,Customer Service,2026-05-04,14,22,8
S026,E02002,Supervisor,2026-05-04,14,22,8
S027,E02083,Cashier,2026-05-04,8,16,8
S027,E02096,Cashier,2026-05-04,8,16,8
S027,E02097,Cashier,2026-05-04,8,16,8
S027,E02102,Cashier,2026-05-04,8,16,8
S027,E02085,Floor,2026-05-04,8,16,8
S027,E02090,Floor,2026-05-04,8,16,8
S027,E02093,Floor,2026-05-04,8,16,8
S027,E02082,Stock,2026-05-04,8,16,8
S027,E02084,Stock,2026-05-04,8,16,8
S027,E02081,Customer Service,2026-05-04,8,16,8
S027,E02087,Customer Service,2026-05-04,8,16,8
S027,E02086,Supervisor,2026-05-04,8,16,8
S027,E02083,Cashier,2026-05-04,14,22,8
S027,E02096,Cashier,2026-05-04,14,22,8
S027,E02097,Cashier,2026-05-04,14,22,8
S027,E02102,Cashier,2026-05-04,14,22,8
S027,E02085,Floor,2026-05-04,14,22,8
S027,E02090,Floor,2026-05-04,14,22,8
S027,E02093,Floor,2026-05-04,14,22,8
S027,E02082,Stock,2026-05-04,14,22,8
S027,E02084,Stock,2026-05-04,14,22,8
S027,E02081,Customer Service,2026-05-04,14,22,8
S027,E02087,Customer Service,2026-05-04,14,22,8
S027,E02086,Supervisor,2026-05-04,14,22,8
S028,E02162,Cashier,2026-05-04,8,16,8
S028,E02166,Cashier,2026-05-04,8,16,8
S028,E02167,Cashier,2026-05-04,8,16,8
S028,E02161,Floor,2026-05-04,8,16,8
S028,E02165,Floor,2026-05-04,8,16,8
S028,E02163,Stock,2026-05-04,8,16,8
S028,E02180,Customer Service,2026-05-04,8,16,8
S028,E02164,Supervisor,2026-05-04,8,16,8
S028,E02162,Cashier,2026-05-04,14,22,8
S028,E02166,Cashier,2026-05-04,14,22,8
S028,E02167,Cashier,2026-05-04,14,22,8
S028,E02161,Floor,2026-05-04,14,22,8
S028,E02165,Floor,2026-05-04,14,22,8
S028,E02163,Stock,2026-05-04,14,22,8
S028,E02180,Customer Service,2026-05-04,14,22,8
S028,E02196,Customer Service,2026-05-04,14,22,8
S028,E02164,Supervisor,2026-05-04,14,22,8
S029,E02243,Cashier,2026-05-04,8,16,8
S029,E02247,Cashier,2026-05-04,8,16,8
S029,E02241,Floor,2026-05-04,8,16,8
S029,E02242,Stock,2026-05-04,8,16,8
S029,E02278,Customer Service,2026-05-04,8,16,8
S029,E02251,Supervisor,2026-05-04,8,16,8
S029,E02243,Cashier,2026-05-04,14,22,8
S029,E02247,Cashier,2026-05-04,14,22,8
S029,E02241,Floor,2026-05-04,14,22,8
S029,E02244,Floor,2026-05-04,14,22,8
S029,E02242,Stock,2026-05-04,14,22,8
S029,E02278,Customer Service,2026-05-04,14,22,8
S029,E02251,Supervisor,2026-05-04,14,22,8
S030,E02321,Cashier,2026-05-04,8,16,8
S030,E02322,Cashier,2026-05-04,8,16,8
S030,E02327,Floor,2026-05-04,8,16,8
S030,E02329,Floor,2026-05-04,8,16,8
S030,E02338,Stock,2026-05-04,8,16,8
S030,E02325,Customer Service,2026-05-04,8,16,8
S030,E02350,Supervisor,2026-05-04,8,16,8
S030,E02321,Cashier,2026-05-04,14,22,8
S030,E02322,Cashier,2026-05-04,14,22,8
S030,E02323,Cashier,2026-05-04,14,22,8
S030,E02327,Floor,2026-05-04,14,22,8
S030,E02329,Floor,2026-05-04,14,22,8
S030,E02338,Stock,2026-05-04,14,22,8
S030,E02325,Customer Service,2026-05-04,14,22,8
S030,E02350,Supervisor,2026-05-04,14,22,8
S031,E02404,Cashier,2026-05-04,8,16,8
S031,E02406,Cashier,2026-05-04,8,16,8
S031,E02410,Cashier,2026-05-04,8,16,8
S031,E02401,Floor,2026-05-04,8,16,8
S031,E02402,Floor,2026-05-04,8,16,8
S031,E02405,Stock,2026-05-04,8,16,8
S031,E02430,Customer Service,2026-05-04,8,16,8
S031,E02439,Customer Service,2026-05-04,8,16,8
S031,E02403,Supervisor,2026-05-04,8,16,8
S031,E02404,Cashier,2026-05-04,14,22,8
S031,E02406,Cashier,2026-05-04,14,22,8
S031,E02410,Cashier,2026-05-04,14,22,8
S031,E02414,Cashier,2026-05-04,14,22,8
S031,E02401,Floor,2026-05-04,14,22,8
S031,E02402,Floor,2026-05-04,14,22,8
S031,E02407,Floor,2026-05-04,14,22,8
S031,E02405,Stock,2026-05-04,14,22,8
S031,E02408,Stock,2026-05-04,14,22,8
S031,E02430,Customer Service,2026-05-04,14,22,8
S031,E02439,Customer Service,2026-05-04,14,22,8
S031,E02403,Supervisor,2026-05-04,14,22,8
S032,E02486,Cashier,2026-05-04,8,16,8
S032,E02488,Cashier,2026-05-04,8,16,8
S032,E02482,Floor,2026-05-04,8,16,8
S032,E02484,Floor,2026-05-04,8,16,8
S032,E02485,Stock,2026-05-04,8,16,8
S032,E02483,Customer Service,2026-05-04,8,16,8
S032,E02481,Supervisor,2026-05-04,8,16,8
S032,E02486,Cashier,2026-05-04,14,22,8
S032,E02488,Cashier,2026-05-04,14,22,8
S032,E02492,Cashier,2026-05-04,14,22,8
S032,E02482,Floor,2026-05-04,14,22,8
S032,E02484,Floor,2026-05-04,14,22,8
S032,E02485,Stock,2026-05-04,14,22,8
S032,E02483,Customer Service,2026-05-04,14,22,8
S032,E02494,Customer Service,2026-05-04,14,22,8
S032,E02481,Supervisor,2026-05-04,14,22,8
S033,E02561,Cashier,2026-05-04,8,16,8
S033,E02563,Cashier,2026-05-04,8,16,8
S033,E02564,Cashier,2026-05-04,8,16,8
S033,E02567,Floor,2026-05-04,8,16,8
S033,E02570,Floor,2026-05-04,8,16,8
S033,E02572,Stock,2026-05-04,8,16,8
S033,E02562,Customer Service,2026-05-04,8,16,8
S033,E02569,Supervisor,2026-05-04,8,16,8
S033,E02561,Cashier,2026-05-04,14,22,8
S033,E02563,Cashier,2026-05-04,14,22,8
S033,E02564,Cashier,2026-05-04,14,22,8
S033,E02567,Floor,2026-05-04,14,22,8
S033,E02570,Floor,2026-05-04,14,22,8
S033,E02572,Stock,2026-05-04,14,22,8
S033,E02562,Customer Service,2026-05-04,14,22,8
S033,E02573,Customer Service,2026-05-04,14,22,8
S033,E02569,Supervisor,2026-05-04,14,22,8
S034,E02641,Cashier,2026-05-04,8,16,8
S034,E02642,Cashier,2026-05-04,8,16,8
S034,E02643,Cashier,2026-05-04,8,16,8
S034,E02647,Floor,2026-05-04,8,16,8
S034,E02648,Floor,2026-05-04,8,16,8
S034,E02645,Stock,2026-05-04,8,16,8
S034,E02656,Customer Service,2026-05-04,8,16,8
S034,E02664,Customer Service,2026-05-04,8,16,8
S034,E02644,Supervisor,2026-05-04,8,16,8
S034,E02641,Cashier,2026-05-04,14,22,8
S034,E02642,Cashier,2026-05-04,14,22,8
S034,E02643,Cashier,2026-05-04,14,22,8
S034,E02646,Cashier,2026-05-04,14,22,8
S034,E02647,Floor,2026-05-04,14,22,8
S034,E02648,Floor,2026-05-04,14,22,8
S034,E02649,Floor,2026-05-04,14,22,8
S034,E02645,Stock,2026-05-04,14,22,8
S034,E02653,Stock,2026-05-04,14,22,8
S034,E02656,Customer Service,2026-05-04,14,22,8
S034,E02664,Customer Service,2026-05-04,14,22,8
S034,E02644,Supervisor,2026-05-04,14,22,8
S035,E02721,Cashier,2026-05-04,8,16,8
S035,E02722,Cashier,2026-05-04,8,16,8
S035,E02723,Cashier,2026-05-04,8,16,8
S035,E02730,Floor,2026-05-04,8,16,8
S035,E02735,Floor,2026-05-04,8,16,8
S035,E02726,Stock,2026-05-04,8,16,8
S035,E02727,Customer Service,2026-05-04,8,16,8
S035,E02725,Supervisor,2026-05-04,8,16,8
S035,E02721,Cashier,2026-05-04,14,22,8
S035,E02722,Cashier,2026-05-04,14,22,8
S035,E02723,Cashier,2026-05-04,14,22,8
S035,E02730,Floor,2026-05-04,14,22,8
S035,E02735,Floor,2026-05-04,14,22,8
S035,E02726,Stock,2026-05-04,14,22,8
S035,E02727,Customer Service,2026-05-04,14,22,8
S035,E02752,Customer Service,2026-05-04,14,22,8
S035,E02725,Supervisor,2026-05-04,14,22,8
S036,E02802,Cashier,2026-05-04,8,16,8
S036,E02804,Cashier,2026-05-04,8,16,8
S036,E02811,Floor,2026-05-04,8,16,8
S036,E02812,Floor,2026-05-04,8,16,8
S036,E02801,Stock,2026-05-04,8,16,8
S036,E02803,Customer Service,2026-05-04,8,16,8
S036,E02806,Supervisor,2026-05-04,8,16,8
S036,E02802,Cashier,2026-05-04,14,22,8
S036,E02804,Cashier,2026-05-04,14,22,8
S036,E02813,Cashier,2026-05-04,14,22,8
S036,E02811,Floor,2026-05-04,14,22,8
S036,E02812,Floor,2026-05-04,14,22,8
S036,E02801,Stock,2026-05-04,14,22,8
S036,E02803,Customer Service,2026-05-04,14,22,8
S036,E02806,Supervisor,2026-05-04,14,22,8
S037,E02885,Cashier,2026-05-04,8,16,8
S037,E02887,Cashier,2026-05-04,8,16,8
S037,E02890,Cashier,2026-05-04,8,16,8
S037,E02881,Floor,2026-05-04,8,16,8
S037,E02884,Floor,2026-05-04,8,16,8
S037,E02882,Stock,2026-05-04,8,16,8
S037,E02893,Customer Service,2026-05-04,8,16,8
S037,E02898,Customer Service,2026-05-04,8,16,8
S037,E02883,Supervisor,2026-05-04,8,16,8
S037,E02885,Cashier,2026-05-04,14,22,8
S037,E02887,Cashier,2026-05-04,14,22,8
S037,E02890,Cashier,2026-05-04,14,22,8
S037,E02891,Cashier,2026-05-04,14,22,8
S037,E02881,Floor,2026-05-04,14,22,8
S037,E02884,Floor,2026-05-04,14,22,8
S037,E02886,Floor,2026-05-04,14,22,8
S037,E02882,Stock,2026-05-04,14,22,8
S037,E02888,Stock,2026-05-04,14,22,8
S037,E02893,Customer Service,2026-05-04,14,22,8
S037,E02898,Customer Service,2026-05-04,14,22,8
S037,E02883,Supervisor,2026-05-04,14,22,8
S038,E02961,Cashier,2026-05-04,8,16,8
S038,E02967,Cashier,2026-05-04,8,16,8
S038,E02962,Floor,2026-05-04,8,16,8
S038,E02963,Floor,2026-05-04,8,16,8
S038,E02964,Stock,2026-05-04,8,16,8
S038,E02969,Customer Service,2026-05-04,8,16,8
S038,E02983,Supervisor,2026-05-04,8,16,8
S038,E02961,Cashier,2026-05-04,14,22,8
S038,E02967,Cashier,2026-05-04,14,22,8
S038,E02971,Cashier,2026-05-04,14,22,8
S038,E02962,Floor,2026-05-04,14,22,8
S038,E02963,Floor,2026-05-04,14,22,8
S038,E02964,Stock,2026-05-04,14,22,8
S038,E02969,Customer Service,2026-05-04,14,22,8
S038,E02983,Supervisor,2026-05-04,14,22,8
S039,E03041,Cashier,2026-05-04,8,16,8
S039,E03048,Cashier,2026-05-04,8,16,8
S039,E03042,Floor,2026-05-04,8,16,8
S039,E03044,Stock,2026-05-04,8,16,8
S039,E03075,Customer Service,2026-05-04,8,16,8
S039,E03043,Supervisor,2026-05-04,8,16,8
S039,E03041,Cashier,2026-05-04,14,22,8
S039,E03048,Cashier,2026-05-04,14,22,8
S039,E03042,Floor,2026-05-04,14,22,8
S039,E03046,Floor,2026-05-04,14,22,8
S039,E03044,Stock,2026-05-04,14,22,8
S039,E03075,Customer Service,2026-05-04,14,22,8
S039,E03043,Supervisor,2026-05-04,14,22,8
S040,E03122,Cashier,2026-05-04,8,16,8
S040,E03125,Cashier,2026-05-04,8,16,8
S040,E03121,Floor,2026-05-04,8,16,8
S040,E03123,Floor,2026-05-04,8,16,8
S040,E03128,Stock,2026-05-04,8,16,8
S040,E03136,Customer Service,2026-05-04,8,16,8
S040,E03138,Supervisor,2026-05-04,8,16,8
S040,E03122,Cashier,2026-05-04,14,22,8
S040,E03125,Cashier,2026-05-04,14,22,8
S040,E03127,Cashier,2026-05-04,14,22,8
S040,E03121,Floor,2026-05-04,14,22,8
S040,E03123,Floor,2026-05-04,14,22,8
S040,E03128,Stock,2026-05-04,14,22,8
S040,E03136,Customer Service,2026-05-04,14,22,8
S040,E03153,Customer Service,2026-05-04,14,22,8
S040,E03138,Supervisor,2026-05-04,14,22,8
S041,E03205,Cashier,2026-05-04,8,16,8
S041,E03206,Cashier,2026-05-04,8,16,8
S041,E03209,Cashier,2026-05-04,8,16,8
S041,E03203,Floor,2026-05-04,8,16,8
S041,E03207,Floor,2026-05-04,8,16,8
S041,E03201,Stock,2026-05-04,8,16,8
S041,E03212,Customer Service,2026-05-04,8,16,8
S041,E03234,Supervisor,2026-05-04,8,16,8
S041,E03205,Cashier,2026-05-04,14,22,8
S041,E03206,Cashier,2026-05-04,14,22,8
S041,E03209,Cashier,2026-05-04,14,22,8
S041,E03214,Cashier,2026-05-04,14,22,8
S041,E03203,Floor,2026-05-04,14,22,8
S041,E03207,Floor,2026-05-04,14,22,8
S041,E03211,Floor,2026-05-04,14,22,8
S041,E03201,Stock,2026-05-04,14,22,8
S041,E03202,Stock,2026-05-04,14,22,8
S041,E03212,Customer Service,2026-05-04,14,22,8
S041,E03227,Customer Service,2026-05-04,14,22,8
S041,E03234,Supervisor,2026-05-04,14,22,8
S042,E03281,Cashier,2026-05-04,8,16,8
S042,E03294,Cashier,2026-05-04,8,16,8
S042,E03282,Floor,2026-05-04,8,16,8
S042,E03285,Floor,2026-05-04,8,16,8
S042,E03283,Stock,2026-05-04,8,16,8
S042,E03330,Customer Service,2026-05-04,8,16,8
S042,E03288,Supervisor,2026-05-04,8,16,8
S042,E03281,Cashier,2026-05-04,14,22,8
S042,E03294,Cashier,2026-05-04,14,22,8
S042,E03296,Cashier,2026-05-04,14,22,8
S042,E03282,Floor,2026-05-04,14,22,8
S042,E03285,Floor,2026-05-04,14,22,8
S042,E03283,Stock,2026-05-04,14,22,8
S042,E03330,Customer Service,2026-05-04,14,22,8
S042,E03346,Customer Service,2026-05-04,14,22,8
S042,E03288,Supervisor,2026-05-04,14,22,8
S043,E03364,Cashier,2026-05-04,8,16,8
S043,E03369,Cashier,2026-05-04,8,16,8
S043,E03371,Cashier,2026-05-04,8,16,8
S043,E03362,Floor,2026-05-04,8,16,8
S043,E03368,Floor,2026-05-04,8,16,8
S043,E03361,Stock,2026-05-04,8,16,8
S043,E03366,Customer Service,2026-05-04,8,16,8
S043,E03379,Customer Service,2026-05-04,8,16,8
S043,E03363,Supervisor,2026-05-04,8,16,8
S043,E03364,Cashier,2026-05-04,14,22,8
S043,E03369,Cashier,2026-05-04,14,22,8
S043,E03371,Cashier,2026-05-04,14,22,8
S043,E03373,Cashier,2026-05-04,14,22,8
S043,E03362,Floor,2026-05-04,14,22,8
S043,E03368,Floor,2026-05-04,14,22,8
S043,E03370,Floor,2026-05-04,14,22,8
S043,E03361,Stock,2026-05-04,14,22,8
S043,E03365,Stock,2026-05-04,14,22,8
S043,E03366,Customer Service,2026-05-04,14,22,8
S043,E03379,Customer Service,2026-05-04,14,22,8
S043,E03363,Supervisor,2026-05-04,14,22,8
S044,E03442,Cashier,2026-05-04,8,16,8
S044,E03443,Cashier,2026-05-04,8,16,8
S044,E03444,Cashier,2026-05-04,8,16,8
S044,E03441,Floor,2026-05-04,8,16,8
S044,E03445,Floor,2026-05-04,8,16,8
S044,E03446,Stock,2026-05-04,8,16,8
S044,E03468,Customer Service,2026-05-04,8,16,8
S044,E03469,Customer Service,2026-05-04,8,16,8
S044,E03448,Supervisor,2026-05-04,8,16,8
S044,E03442,Cashier,2026-05-04,14,22,8
S044,E03443,Cashier,2026-05-04,14,22,8
S044,E03444,Cashier,2026-05-04,14,22,8
S044,E03449,Cashier,2026-05-04,14,22,8
S044,E03441,Floor,2026-05-04,14,22,8
S044,E03445,Floor,2026-05-04,14,22,8
S044,E03452,Floor,2026-05-04,14,22,8
S044,E03446,Stock,2026-05-04,14,22,8
S044,E03447,Stock,2026-05-04,14,22,8
S044,E03468,Customer Service,2026-05-04,14,22,8
S044,E03469,Customer Service,2026-05-04,14,22,8
S044,E03448,Supervisor,2026-05-04,14,22,8
S045,E03525,Cashier,2026-05-04,8,16,8
S045,E03526,Cashier,2026-05-04,8,16,8
S045,E03527,Cashier,2026-05-04,8,16,8
S045,E03528,Cashier,2026-05-04,8,16,8
S045,E03524,Floor,2026-05-04,8,16,8
S045,E03529,Floor,2026-05-04,8,16,8
S045,E03532,Floor,2026-05-04,8,16,8
S045,E03522,Stock,2026-05-04,8,16,8
S045,E03523,Stock,2026-05-04,8,16,8
S045,E03530,Customer Service,2026-05-04,8,16,8
S045,E03534,Customer Service,2026-05-04,8,16,8
S045,E03521,Supervisor,2026-05-04,8,16,8
S045,E03525,Cashier,2026-05-04,14,22,8
S045,E03526,Cashier,2026-05-04,14,22,8
S045,E03527,Cashier,2026-05-04,14,22,8
S045,E03528,Cashier,2026-05-04,14,22,8
S045,E03537,Cashier,2026-05-04,14,22,8
S045,E03524,Floor,2026-05-04,14,22,8
S045,E03529,Floor,2026-05-04,14,22,8
S045,E03532,Floor,2026-05-04,14,22,8
S045,E03522,Stock,2026-05-04,14,22,8
S045,E03523,Stock,2026-05-04,14,22,8
S045,E03530,Customer Service,2026-05-04,14,22,8
S045,E03534,Customer Service,2026-05-04,14,22,8
S045,E03521,Supervisor,2026-05-04,14,22,8
S046,E03609,Cashier,2026-05-04,8,16,8
S046,E03617,Cashier,2026-05-04,8,16,8
S046,E03620,Cashier,2026-05-04,8,16,8
S046,E03601,Floor,2026-05-04,8,16,8
S046,E03603,Floor,2026-05-04,8,16,8
S046,E03602,Stock,2026-05-04,8,16,8
S046,E03624,Customer Service,2026-05-04,8,16,8
S046,E03604,Supervisor,2026-05-04,8,16,8
S046,E03609,Cashier,2026-05-04,14,22,8
S046,E03617,Cashier,2026-05-04,14,22,8
S046,E03620,Cashier,2026-05-04,14,22,8
S046,E03601,Floor,2026-05-04,14,22,8
S046,E03603,Floor,2026-05-04,14,22,8
S046,E03602,Stock,2026-05-04,14,22,8
S046,E03624,Customer Service,2026-05-04,14,22,8
S046,E03657,Customer Service,2026-05-04,14,22,8
S046,E03604,Supervisor,2026-05-04,14,22,8
S047,E03681,Cashier,2026-05-04,8,16,8
S047,E03684,Cashier,2026-05-04,8,16,8
S047,E03690,Cashier,2026-05-04,8,16,8
S047,E03682,Floor,2026-05-04,8,16,8
S047,E03683,Floor,2026-05-04,8,16,8
S047,E03685,Stock,2026-05-04,8,16,8
S047,E03686,Customer Service,2026-05-04,8,16,8
S047,E03688,Supervisor,2026-05-04,8,16,8
S047,E03681,Cashier,2026-05-04,14,22,8
S047,E03684,Cashier,2026-05-04,14,22,8
S047,E03690,Cashier,2026-05-04,14,22,8
S047,E03691,Cashier,2026-05-04,14,22,8
S047,E03682,Floor,2026-05-04,14,22,8
S047,E03683,Floor,2026-05-04,14,22,8
S047,E03687,Floor,2026-05-04,14,22,8
S047,E03685,Stock,2026-05-04,14,22,8
S047,E03694,Stock,2026-05-04,14,22,8
S047,E03686,Customer Service,2026-05-04,14,22,8
S047,E03709,Customer Service,2026-05-04,14,22,8
S047,E03688,Supervisor,2026-05-04,14,22,8
S048,E03762,Cashier,2026-05-04,8,16,8
S048,E03766,Cashier,2026-05-04,8,16,8
S048,E03763,Floor,2026-05-04,8,16,8
S048,E03767,Floor,2026-05-04,8,16,8
S048,E03761,Stock,2026-05-04,8,16,8
S048,E03765,Customer Service,2026-05-04,8,16,8
S048,E03772,Supervisor,2026-05-04,8,16,8
S048,E03762,Cashier,2026-05-04,14,22,8
S048,E03766,Cashier,2026-05-04,14,22,8
S048,E03769,Cashier,2026-05-04,14,22,8
S048,E03763,Floor,2026-05-04,14,22,8
S048,E03767,Floor,2026-05-04,14,22,8
S048,E03761,Stock,2026-05-04,14,22,8
S048,E03765,Customer Service,2026-05-04,14,22,8
S048,E03807,Customer Service,2026-05-04,14,22,8
S048,E03772,Supervisor,2026-05-04,14,22,8
S049,E03842,Cashier,2026-05-04,8,16,8
S049,E03847,Cashier,2026-05-04,8,16,8
S049,E03857,Cashier,2026-05-04,8,16,8
S049,E03841,Floor,2026-05-04,8,16,8
S049,E03843,Floor,2026-05-04,8,16,8
S049,E03845,Stock,2026-05-04,8,16,8
S049,E03864,Customer Service,2026-05-04,8,16,8
S049,E03874,Customer Service,2026-05-04,8,16,8
S049,E03879,Supervisor,2026-05-04,8,16,8
S049,E03842,Cashier,2026-05-04,14,22,8
S049,E03847,Cashier,2026-05-04,14,22,8
S049,E03857,Cashier,2026-05-04,14,22,8
S049,E03858,Cashier,2026-05-04,14,22,8
S049,E03841,Floor,2026-05-04,14,22,8
S049,E03843,Floor,2026-05-04,14,22,8
S049,E03844,Floor,2026-05-04,14,22,8
S049,E03845,Stock,2026-05-04,14,22,8
S049,E03846,Stock,2026-05-04,14,22,8
S049,E03864,Customer Service,2026-05-04,14,22,8
S049,E03874,Customer Service,2026-05-04,14,22,8
S049,E03879,Supervisor,2026-05-04,14,22,8
S050,E03921,Cashier,2026-05-04,8,16,8
S050,E03925,Cashier,2026-05-04,8,16,8
S050,E03926,Cashier,2026-05-04,8,16,8
S050,E03944,Cashier,2026-05-04,8,16,8
S050,E03928,Floor,2026-05-04,8,16,8
S050,E03930,Floor,2026-05-04,8,16,8
S050,E03933,Floor,2026-05-04,8,16,8
S050,E03923,Stock,2026-05-04,8,16,8
S050,E03924,Stock,2026-05-04,8,16,8
S050,E03927,Customer Service,2026-05-04,8,16,8
S050,E03931,Customer Service,2026-05-04,8,16,8
S050,E03922,Supervisor,2026-05-04,8,16,8
S050,E03921,Cashier,2026-05-04,14,22,8
S050,E03925,Cashier,2026-05-04,14,22,8
S050,E03926,Cashier,2026-05-04,14,22,8
S050,E03944,Cashier,2026-05-04,14,22,8
S050,E03948,Cashier,2026-05-04,14,22,8
S050,E03928,Floor,2026-05-04,14,22,8
S050,E03930,Floor,2026-05-04,14,22,8
S050,E03933,Floor,2026-05-04,14,22,8
S050,E03923,Stock,2026-05-04,14,22,8
S050,E03924,Stock,2026-05-04,14,22,8
S050,E03927,Customer Service,2026-05-04,14,22,8
S050,E03931,Customer Service,2026-05-04,14,22,8
S050,E03922,Supervisor,2026-05-04,14,22,8
S001,E00003,Cashier,2026-05-05,8,16,8
S001,E00006,Cashier,2026-05-05,8,16,8
S001,E00007,Cashier,2026-05-05,8,16,8
S001,E00001,Floor,2026-05-05,8,16,8
S001,E00004,Floor,2026-05-05,8,16,8
S001,E00005,Stock,2026-05-05,8,16,8
S001,E00002,Customer Service,2026-05-05,8,16,8
S001,E00038,Customer Service,2026-05-05,8,16,8
S001,E00014,Supervisor,2026-05-05,8,16,8
S001,E00003,Cashier,2026-05-05,14,22,8
S001,E00006,Cashier,2026-05-05,14,22,8
S001,E00007,Cashier,2026-05-05,14,22,8
S001,E00011,Cashier,2026-05-05,14,22,8
S001,E00001,Floor,2026-05-05,14,22,8
S001,E00004,Floor,2026-05-05,14,22,8
S001,E00013,Floor,2026-05-05,14,22,8
S001,E00005,Stock,2026-05-05,14,22,8
S001,E00008,Stock,2026-05-05,14,22,8
S001,E00002,Customer Service,2026-05-05,14,22,8
S001,E00038,Customer Service,2026-05-05,14,22,8
S001,E00014,Supervisor,2026-05-05,14,22,8
S002,E00081,Cashier,2026-05-05,8,16,8
S002,E00089,Cashier,2026-05-05,8,16,8
S002,E00084,Floor,2026-05-05,8,16,8
S002,E00085,Floor,2026-05-05,8,16,8
S002,E00082,Stock,2026-05-05,8,16,8
S002,E00095,Customer Service,2026-05-05,8,16,8
S002,E00087,Supervisor,2026-05-05,8,16,8
S002,E00081,Cashier,2026-05-05,14,22,8
S002,E00089,Cashier,2026-05-05,14,22,8
S002,E00092,Cashier,2026-05-05,14,22,8
S002,E00084,Floor,2026-05-05,14,22,8
S002,E00085,Floor,2026-05-05,14,22,8
S002,E00082,Stock,2026-05-05,14,22,8
S002,E00095,Customer Service,2026-05-05,14,22,8
S002,E00087,Supervisor,2026-05-05,14,22,8
S003,E00161,Cashier,2026-05-05,8,16,8
S003,E00162,Cashier,2026-05-05,8,16,8
S003,E00164,Floor,2026-05-05,8,16,8
S003,E00165,Floor,2026-05-05,8,16,8
S003,E00167,Stock,2026-05-05,8,16,8
S003,E00177,Customer Service,2026-05-05,8,16,8
S003,E00172,Supervisor,2026-05-05,8,16,8
S003,E00161,Cashier,2026-05-05,14,22,8
S003,E00162,Cashier,2026-05-05,14,22,8
S003,E00163,Cashier,2026-05-05,14,22,8
S003,E00164,Floor,2026-05-05,14,22,8
S003,E00165,Floor,2026-05-05,14,22,8
S003,E00167,Stock,2026-05-05,14,22,8
S003,E00177,Customer Service,2026-05-05,14,22,8
S003,E00182,Customer Service,2026-05-05,14,22,8
S003,E00172,Supervisor,2026-05-05,14,22,8
S004,E00242,Cashier,2026-05-05,8,16,8
S004,E00243,Cashier,2026-05-05,8,16,8
S004,E00241,Floor,2026-05-05,8,16,8
S004,E00252,Floor,2026-05-05,8,16,8
S004,E00249,Stock,2026-05-05,8,16,8
S004,E00246,Customer Service,2026-05-05,8,16,8
