store_id,employee_id,assigned_role,date,shift_start,shift_end,duration
S010,E00738,Cashier,2026-05-06,10,18,8
S010,E00738,Cashier,2026-05-07,17,22,5
S010,E00738,Cashier,2026-05-08,17,22,5
S010,E00738,Cashier,2026-05-09,17,22,5
S010,E00739,Cashier,2026-05-03,16,22,6
S010,E00739,Cashier,2026-05-05,17,22,5
S010,E00739,Cashier,2026-05-06,16,22,6
S010,E00739,Cashier,2026-05-08,17,22,5
S010,E00739,Cashier,2026-05-09,16,22,6
S010,E00740,Floor,2026-05-05,8,16,8
S010,E00740,Floor,2026-05-09,8,16,8
S010,E00741,Cashier,2026-05-06,17,22,5
S010,E00741,Cashier,2026-05-08,8,16,8
S010,E00741,Cashier,2026-05-09,14,22,8
S010,E00742,Floor,2026-05-03,8,16,8
S010,E00742,Floor,2026-05-05,16,22,6
S010,E00742,Floor,2026-05-06,17,22,5
S010,E00742,Floor,2026-05-08,17,22,5
S010,E00742,Floor,2026-05-09,16,22,6
S010,E00743,Supervisor,2026-05-03,8,16,8
S010,E00743,Supervisor,2026-05-09,14,22,8
S010,E00744,Customer Service,2026-05-05,16,22,6
S010,E00744,Customer Service,2026-05-07,12,20,8
S010,E00744,Customer Service,2026-05-08,8,16,8
S010,E00744,Customer Service,2026-05-09,8,16,8
S010,E00746,Cashier,2026-05-05,16,22,6
S010,E00747,Floor,2026-05-03,10,18,8
S010,E00747,Floor,2026-05-05,16,22,6
S010,E00747,Floor,2026-05-06,16,22,6
S010,E00747,Floor,2026-05-08,16,22,6
S010,E00749,Supervisor,2026-05-03,14,22,8
S010,E00749,Supervisor,2026-05-04,14,22,8
S010,E00749,Supervisor,2026-05-05,14,22,8
S010,E00749,Supervisor,2026-05-07,8,16,8
S010,E00749,Supervisor,2026-05-09,8,16,8
S010,E00750,Floor,2026-05-04,8,16,8
S010,E00751,Floor,2026-05-03,8,16,8
S010,E00751,Floor,2026-05-07,8,16,8
S010,E00751,Floor,2026-05-09,16,22,6
S010,E00753,Stock,2026-05-03,17,22,5
S010,E00754,Cashier,2026-05-05,8,16,8
S010,E00754,Cashier,2026-05-07,8,16,8
S010,E00754,Cashier,2026-05-09,16,22,6
S010,E00755,Cashier,2026-05-04,17,22,5
S010,E00756,Stock,2026-05-03,10,18,8
S010,E00756,Stock,2026-05-05,16,22,6
S010,E00756,Stock,2026-05-07,8,16,8
S010,E00756,Stock,2026-05-08,16,22,6
S010,E00757,Cashier,2026-05-06,17,22,5
S010,E00758,Cashier,2026-05-08,17,22,5
S010,E00758,Cashier,2026-05-09,16,22,6
S010,E00759,Stock,2026-05-04,8,16,8
S010,E00759,Stock,2026-05-06,8,16,8
S010,E00760,Cashier,2026-05-04,16,22,6
S010,E00761,Cashier,2026-05-03,16,22,6
S010,E00761,Cashier,2026-05-08,10,18,8
S010,E00761,Cashier,2026-05-09,8,16,8
S010,E00762,Floor,2026-05-06,16,22,6
S010,E00762,Floor,2026-05-08,17,22,5
S010,E00762,Floor,2026-05-09,16,22,6
S010,E00763,Cashier,2026-05-03,8,16,8
S010,E00763,Cashier,2026-05-04,8,16,8
S010,E00763,Cashier,2026-05-09,8,16,8
S010,E00764,Stock,2026-05-09,8,16,8
S010,E00765,Supervisor,2026-05-03,14,22,8
S010,E00765,Supervisor,2026-05-06,8,16,8
S010,E00766,Cashier,2026-05-03,17,22,5
S010,E00766,Cashier,2026-05-05,16,22,6
S010,E00766,Cashier,2026-05-07,8,16,8
S010,E00766,Cashier,2026-05-08,16,22,6
S010,E00768,Supervisor,2026-05-07,14,22,8
S010,E00769,Stock,2026-05-08,10,18,8
S010,E00770,Floor,2026-05-03,17,22,5
S010,E00770,Floor,2026-05-04,17,22,5
S010,E00770,Floor,2026-05-05,16,22,6
S010,E00770,Floor,2026-05-07,16,22,6
S010,E00770,Floor,2026-05-09,8,16,8
S010,E00771,Floor,2026-05-07,8,16,8
S010,E00771,Floor,2026-05-08,16,22,6
S010,E00772,Cashier,2026-05-06,8,16,8
S010,E00772,Cashier,2026-05-08,8,16,8
S010,E00772,Cashier,2026-05-09,16,22,6
S010,E00774,Floor,2026-05-04,16,22,6
S010,E00774,Floor,2026-05-08,8,16,8
S010,E00774,Floor,2026-05-09,17,22,5
S010,E00776,Floor,2026-05-03,14,22,8
S010,E00776,Floor,2026-05-04,16,22,6
S010,E00777,Customer Service,2026-05-03,17,22,5
S010,E00777,Customer Service,2026-05-04,17,22,5
S010,E00777,Customer Service,2026-05-05,10,18,8
S010,E00777,Customer Service,2026-05-06,17,22,5
S010,E00777,Customer Service,2026-05-07,17,22,5
S010,E00778,Stock,2026-05-06,16,22,6
S010,E00779,Cashier,2026-05-04,17,22,5
S010,E00779,Cashier,2026-05-08,16,22,6
S010,E00780,Cashier,2026-05-04,10,18,8
S010,E00780,Cashier,2026-05-05,8,16,8
S010,E00780,Cashier,2026-05-07,16,22,6
S010,E00781,Floor,2026-05-03,16,22,6
S010,E00781,Floor,2026-05-06,8,16,8
S010,E00781,Floor,2026-05-07,16,22,6
S010,E00782,Cashier,2026-05-06,8,16,8
S010,E00782,Cashier,2026-05-08,16,22,6
S010,E00783,Floor,2026-05-06,8,16,8
S010,E00785,Supervisor,2026-05-08,8,16,8
S010,E00788,Supervisor,2026-05-04,8,16,8
S010,E00788,Supervisor,2026-05-05,8,16,8
S010,E00788,Supervisor,2026-05-06,14,22,8
S010,E00789,Cashier,2026-05-03,14,22,8
S010,E00789,Cashier,2026-05-07,10,18,8
S010,E00791,Cashier,2026-05-04,16,22,6
S010,E00795,Stock,2026-05-04,16,22,6
S010,E00795,Stock,2026-05-06,17,22,5
S010,E00795,Stock,2026-05-07,17,22,5
S010,E00795,Stock,2026-05-09,16,22,6
S010,E00796,Cashier,2026-05-03,17,22,5
S010,E00796,Cashier,2026-05-05,16,22,6
S010,E00797,Supervisor,2026-05-08,14,22,8
S010,E00798,Stock,2026-05-05,16,22,6
S010,E00798,Stock,2026-05-08,8,16,8
S010,E00798,Stock,2026-05-09,16,22,6
S010,E00799,Floor,2026-05-03,17,22,5
S010,E00799,Floor,2026-05-05,8,16,8
S010,E00799,Floor,2026-05-07,17,22,5
S010,E00799,Floor,2026-05-08,10,18,8
S011,E00801,Cashier,2026-05-03,16,22,6
S011,E00801,Cashier,2026-05-05,8,16,8
S011,E00801,Cashier,2026-05-09,8,16,8
S011,E00802,Supervisor,2026-05-04,8,16,8
S011,E00802,Supervisor,2026-05-06,8,16,8
S011,E00802,Supervisor,2026-05-07,14,22,8
S011,E00802,Supervisor,2026-05-09,14,22,8
S011,E00803,Floor,2026-05-06,8,16,8
S011,E00803,Floor,2026-05-09,8,16,8
S011,E00804,Stock,2026-05-03,16,22,6
S011,E00804,Stock,2026-05-04,17,22,5
S011,E00804,Stock,2026-05-05,16,22,6
S011,E00804,Stock,2026-05-07,17,22,5
S011,E00804,Stock,2026-05-09,8,16,8
S011,E00805,Floor,2026-05-03,8,16,8
S011,E00805,Floor,2026-05-05,16,22,6
S011,E00805,Floor,2026-05-08,16,22,6
S011,E00806,Cashier,2026-05-04,16,22,6
S011,E00806,Cashier,2026-05-06,8,16,8
S011,E00806,Cashier,2026-05-08,17,22,5
S011,E00806,Cashier,2026-05-09,17,22,5
S011,E00807,Stock,2026-05-06,16,22,6
S011,E00807,Stock,2026-05-08,8,16,8
S011,E00808,Floor,2026-05-03,8,16,8
S011,E00808,Floor,2026-05-06,8,16,8
S011,E00808,Floor,2026-05-08,8,16,8
S011,E00808,Floor,2026-05-09,16,22,6
S011,E00811,Stock,2026-05-03,10,18,8
S011,E00811,Stock,2026-05-06,17,22,5
S011,E00811,Stock,2026-05-09,17,22,5
S011,E00812,Cashier,2026-05-08,16,22,6
S011,E00814,Supervisor,2026-05-03,14,22,8
S011,E00814,Supervisor,2026-05-06,14,22,8
S011,E00814,Supervisor,2026-05-09,8,16,8
S011,E00815,Customer Service,2026-05-05,14,22,8
S011,E00815,Customer Service,2026-05-08,16,22,6
S011,E00815,Customer Service,2026-05-09,16,22,6
S011,E00816,Floor,2026-05-05,8,16,8
S011,E00816,Floor,2026-05-06,16,22,6
S011,E00816,Floor,2026-05-09,16,22,6
S011,E00817,Stock,2026-05-04,16,22,6
S011,E00818,Cashier,2026-05-05,17,22,5
S011,E00818,Cashier,2026-05-07,16,22,6
S011,E00819,Floor,2026-05-08,8,16,8
S011,E00820,Floor,2026-05-08,16,22,6
S011,E00821,Floor,2026-05-03,10,18,8
S011,E00821,Floor,2026-05-09,17,22,5
S011,E00823,Floor,2026-05-03,17,22,5
S011,E00823,Floor,2026-05-07,17,22,5
S011,E00824,Cashier,2026-05-03,16,22,6
S011,E00824,Cashier,2026-05-08,16,22,6
S011,E00826,Cashier,2026-05-03,17,22,5
S011,E00826,Cashier,2026-05-08,16,22,6
S011,E00826,Cashier,2026-05-09,16,22,6
S011,E00827,Cashier,2026-05-04,17,22,5
S011,E00827,Cashier,2026-05-05,10,18,8
S011,E00827,Cashier,2026-05-06,17,22,5
S011,E00827,Cashier,2026-05-07,16,22,6
S011,E00832,Cashier,2026-05-05,16,22,6
S011,E00832,Cashier,2026-05-07,10,18,8
S011,E00832,Cashier,2026-05-08,8,16,8
S011,E00833,Customer Service,2026-05-03,8,16,8
S011,E00833,Customer Service,2026-05-07,8,16,8
S011,E00833,Customer Service,2026-05-08,8,16,8
S011,E00833,Customer Service,2026-05-09,17,22,5
S011,E00834,Cashier,2026-05-03,8,16,8
S011,E00834,Cashier,2026-05-04,8,16,8
S011,E00834,Cashier,2026-05-06,17,22,5
S011,E00834,Cashier,2026-05-08,8,16,8
S011,E00834,Cashier,2026-05-09,16,22,6
S011,E00835,Cashier,2026-05-03,17,22,5
S011,E00835,Cashier,2026-05-04,10,18,8
S011,E00835,Cashier,2026-05-05,17,22,5
S011,E00835,Cashier,2026-05-07,8,16,8
S011,E00835,Cashier,2026-05-08,16,22,6
S011,E00836,Customer Service,2026-05-06,17,22,5
S011,E00836,Customer Service,2026-05-07,10,18,8
S011,E00836,Customer Service,2026-05-09,8,16,8
S011,E00837,Floor,2026-05-03,17,22,5
S011,E00837,Floor,2026-05-04,16,22,6
S011,E00837,Floor,2026-05-05,17,22,5
S011,E00837,Floor,2026-05-08,17,22,5
S011,E00838,Floor,2026-05-03,16,22,6
S011,E00838,Floor,2026-05-04,16,22,6
S011,E00838,Floor,2026-05-07,8,16,8
S011,E00838,Floor,2026-05-08,16,22,6
S011,E00839,Cashier,2026-05-06,8,16,8
S011,E00840,Cashier,2026-05-03,10,18,8
S011,E00840,Cashier,2026-05-08,8,16,8
S011,E00841,Cashier,2026-05-08,10,18,8
S011,E00841,Cashier,2026-05-09,16,22,6
S011,E00842,Supervisor,2026-05-03,8,16,8
S011,E00842,Supervisor,2026-05-05,8,16,8
S011,E00842,Supervisor,2026-05-08,14,22,8
S011,E00842,Supervisor,2026-05-09,14,22,8
S011,E00843,Cashier,2026-05-06,16,22,6
S011,E00843,Cashier,2026-05-08,17,22,5
S011,E00844,Customer Service,2026-05-03,16,22,6
S011,E00844,Customer Service,2026-05-07,16,22,6
S011,E00844,Customer Service,2026-05-08,16,22,6
S011,E00845,Cashier,2026-05-03,8,16,8
S011,E00846,Floor,2026-05-03,16,22,6
S011,E00846,Floor,2026-05-09,16,22,6
S011,E00848,Stock,2026-05-04,8,16,8
S011,E00848,Stock,2026-05-05,17,22,5
S011,E00848,Stock,2026-05-07,16,22,6
S011,E00848,Stock,2026-05-09,8,16,8
S011,E00849,Customer Service,2026-05-04,16,22,6
S011,E00849,Customer Service,2026-05-06,8,16,8
S011,E00849,Customer Service,2026-05-09,16,22,6
S011,E00850,Customer Service,2026-05-04,8,16,8
S011,E00850,Customer Service,2026-05-05,8,16,8
S011,E00850,Customer Service,2026-05-08,8,16,8
S011,E00850,Customer Service,2026-05-09,8,16,8
S011,E00851,Stock,2026-05-03,8,16,8
S011,E00852,Cashier,2026-05-03,8,16,8
S011,E00852,Cashier,2026-05-04,17,22,5
S011,E00852,Cashier,2026-05-06,16,22,6
S011,E00852,Cashier,2026-05-07,17,22,5
S011,E00852,Cashier,2026-05-09,16,22,6
S011,E00854,Cashier,2026-05-09,8,16,8
S011,E00855,Stock,2026-05-07,8,16,8
S011,E00855,Stock,2026-05-08,8,16,8
S011,E00856,Cashier,2026-05-03,12,20,8
S011,E00856,Cashier,2026-05-05,16,22,6
S011,E00856,Cashier,2026-05-08,8,16,8
S011,E00856,Cashier,2026-05-09,8,16,8
S011,E00858,Cashier,2026-05-04,16,22,6
S011,E00860,Customer Service,2026-05-03,8,16,8
S011,E00860,Customer Service,2026-05-04,14,22,8
S011,E00860,Customer Service,2026-05-05,17,22,5
S011,E00860,Customer Service,2026-05-08,17,22,5
S011,E00861,Floor,2026-05-07,16,22,6
S011,E00862,Cashier,2026-05-07,8,16,8
S011,E00863,Cashier,2026-05-03,16,22,6
S011,E00863,Cashier,2026-05-09,8,16,8
S011,E00865,Floor,2026-05-04,8,16,8
S011,E00865,Floor,2026-05-05,10,18,8
S011,E00865,Floor,2026-05-06,17,22,5
S011,E00865,Floor,2026-05-07,16,22,6
S011,E00866,Cashier,2026-05-06,10,18,8
S011,E00866,Cashier,2026-05-09,12,20,8
S011,E00867,Cashier,2026-05-07,17,22,5
S011,E00867,Cashier,2026-05-09,17,22,5
S011,E00868,Stock,2026-05-03,17,22,5
S011,E00868,Stock,2026-05-09,16,22,6
S011,E00869,Cashier,2026-05-04,8,16,8
S011,E00870,Stock,2026-05-03,17,22,5
S011,E00870,Stock,2026-05-08,16,22,6
S011,E00871,Customer Service,2026-05-06,12,20,8
S011,E00872,Floor,2026-05-09,8,16,8
S011,E00873,Cashier,2026-05-03,17,22,5
S011,E00873,Cashier,2026-05-05,8,16,8
S011,E00874,Floor,2026-05-06,16,22,6
S011,E00875,Customer Service,2026-05-03,16,22,6
S011,E00876,Floor,2026-05-03,12,20,8
S011,E00876,Floor,2026-05-04,8,16,8
S011,E00876,Floor,2026-05-07,8,16,8
S011,E00876,Floor,2026-05-08,8,16,8
S011,E00876,Floor,2026-05-09,8,16,8
S011,E00877,Floor,2026-05-04,17,22,5
S011,E00877,Floor,2026-05-05,17,22,5
S011,E00877,Floor,2026-05-09,16,22,6
S011,E00878,Customer Service,2026-05-03,17,22,5
S011,E00878,Customer Service,2026-05-06,16,22,6
S011,E00878,Customer Service,2026-05-07,17,22,5
S011,E00879,Stock,2026-05-05,8,16,8
S011,E00879,Stock,2026-05-06,8,16,8
S011,E00879,Stock,2026-05-08,16,22,6
S011,E00879,Stock,2026-05-09,16,22,6
S011,E00880,Supervisor,2026-05-03,14,22,8
S011,E00880,Supervisor,2026-05-04,14,22,8
S011,E00880,Supervisor,2026-05-05,14,22,8
S011,E00880,Supervisor,2026-05-07,8,16,8
S011,E00880,Supervisor,2026-05-08,8,16,8
S012,E00883,Floor,2026-05-04,16,22,6
S012,E00884,Stock,2026-05-03,16,22,6
S012,E00884,Stock,2026-05-07,16,22,6
S012,E00884,Stock,2026-05-09,16,22,6
S012,E00885,Floor,2026-05-04,8,16,8
S012,E00885,Floor,2026-05-06,8,16,8
S012,E00887,Floor,2026-05-05,17,22,5
S012,E00887,Floor,2026-05-09,8,16,8
S012,E00888,Stock,2026-05-06,8,16,8
S012,E00888,Stock,2026-05-08,17,22,5
S012,E00890,Stock,2026-05-07,17,22,5
S012,E00891,Cashier,2026-05-05,8,16,8
S012,E00891,Cashier,2026-05-06,8,16,8
S012,E00891,Cashier,2026-05-07,8,16,8
S012,E00891,Cashier,2026-05-08,16,22,6
S012,E00891,Cashier,2026-05-09,16,22,6
S012,E00893,Supervisor,2026-05-03,14,22,8
S012,E00894,Stock,2026-05-04,17,22,5
S012,E00895,Stock,2026-05-06,17,22,5
S012,E00895,Stock,2026-05-09,16,22,6
S012,E00896,Floor,2026-05-05,16,22,6
S012,E00896,Floor,2026-05-08,8,16,8
S012,E00896,Floor,2026-05-09,8,16,8
S012,E00897,Floor,2026-05-03,17,22,5
S012,E00897,Floor,2026-05-06,8,16,8
S012,E00897,Floor,2026-05-08,10,18,8
S012,E00898,Cashier,2026-05-03,8,16,8
S012,E00898,Cashier,2026-05-05,16,22,6
S012,E00898,Cashier,2026-05-06,10,18,8
S012,E00898,Cashier,2026-05-07,8,16,8
S012,E00898,Cashier,2026-05-08,8,16,8
S012,E00899,Supervisor,2026-05-08,8,16,8
S012,E00899,Supervisor,2026-05-09,8,16,8
S012,E00901,Floor,2026-05-05,8,16,8
S012,E00901,Floor,2026-05-06,17,22,5
S012,E00901,Floor,2026-05-08,17,22,5
S012,E00901,Floor,2026-05-09,12,20,8
S012,E00902,Stock,2026-05-08,16,22,6
S012,E00903,Customer Service,2026-05-03,14,22,8
S012,E00903,Customer Service,2026-05-04,12,20,8
S012,E00903,Customer Service,2026-05-05,10,18,8
S012,E00903,Customer Service,2026-05-07,16,22,6
S012,E00903,Customer Service,2026-05-08,17,22,5
S012,E00903,Customer Service,2026-05-09,17,22,5
S012,E00904,Cashier,2026-05-09,8,16,8
S012,E00905,Supervisor,2026-05-04,14,22,8
S012,E00905,Supervisor,2026-05-06,14,22,8
S012,E00906,Floor,2026-05-03,12,20,8
S012,E00906,Floor,2026-05-08,8,16,8
S012,E00909,Floor,2026-05-09,8,16,8
S012,E00910,Customer Service,2026-05-03,8,16,8
S012,E00910,Customer Service,2026-05-04,8,16,8
S012,E00910,Customer Service,2026-05-05,8,16,8
S012,E00910,Customer Service,2026-05-06,8,16,8
S012,E00910,Customer Service,2026-05-09,8,16,8
S012,E00911,Cashier,2026-05-03,8,16,8
S012,E00911,Cashier,2026-05-05,8,16,8
S012,E00911,Cashier,2026-05-06,8,16,8
S012,E00911,Cashier,2026-05-08,8,16,8
S012,E00914,Floor,2026-05-03,17,22,5
S012,E00914,Floor,2026-05-07,16,22,6
S012,E00914,Floor,2026-05-09,16,22,6
S012,E00915,Cashier,2026-05-03,17,22,5
S012,E00915,Cashier,2026-05-07,16,22,6
S012,E00915,Cashier,2026-05-09,8,16,8
S012,E00916,Floor,2026-05-03,16,22,6
S012,E00916,Floor,2026-05-05,10,18,8
S012,E00916,Floor,2026-05-09,16,22,6
S012,E00917,Cashier,2026-05-04,17,22,5
S012,E00917,Cashier,2026-05-05,12,20,8
S012,E00917,Cashier,2026-05-09,8,16,8
S012,E00918,Customer Service,2026-05-03,16,22,6
S012,E00918,Customer Service,2026-05-04,17,22,5
S012,E00918,Customer Service,2026-05-05,17,22,5
S012,E00918,Customer Service,2026-05-07,8,16,8
S012,E00918,Customer Service,2026-05-08,16,22,6
S012,E00918,Customer Service,2026-05-09,16,22,6
S012,E00919,Stock,2026-05-05,16,22,6
S012,E00919,Stock,2026-05-09,17,22,5
S012,E00920,Customer Service,2026-05-03,17,22,5
S012,E00920,Customer Service,2026-05-04,17,22,5
S012,E00920,Customer Service,2026-05-05,16,22,6
S012,E00920,Customer Service,2026-05-06,17,22,5
S012,E00920,Customer Service,2026-05-07,17,22,5
S012,E00920,Customer Service,2026-05-08,10,18,8
S012,E00920,Customer Service,2026-05-09,16,22,6
S012,E00921,Floor,2026-05-06,16,22,6
S012,E00922,Stock,2026-05-03,17,22,5
S012,E00922,Stock,2026-05-08,10,18,8
S012,E00923,Stock,2026-05-05,10,18,8
S012,E00923,Stock,2026-05-06,16,22,6
S012,E00923,Stock,2026-05-09,8,16,8
S012,E00924,Floor,2026-05-04,17,22,5
S012,E00924,Floor,2026-05-05,16,22,6
S012,E00924,Floor,2026-05-08,16,22,6
S012,E00925,Floor,2026-05-03,8,16,8
S012,E00925,Floor,2026-05-08,16,22,6
S012,E00926,Cashier,2026-05-03,10,18,8
S012,E00926,Cashier,2026-05-04,16,22,6
S012,E00926,Cashier,2026-05-05,16,22,6
S012,E00926,Cashier,2026-05-06,16,22,6
S012,E00926,Cashier,2026-05-08,8,16,8
S012,E00927,Cashier,2026-05-03,16,22,6
S012,E00928,Cashier,2026-05-03,17,22,5
S012,E00928,Cashier,2026-05-09,8,16,8
S012,E00929,Cashier,2026-05-03,17,22,5
S012,E00929,Cashier,2026-05-09,17,22,5
S012,E00930,Stock,2026-05-07,10,18,8
S012,E00931,Supervisor,2026-05-03,8,16,8
S012,E00931,Supervisor,2026-05-05,14,22,8
S012,E00931,Supervisor,2026-05-07,14,22,8
S012,E00931,Supervisor,2026-05-09,14,22,8
S012,E00933,Cashier,2026-05-03,12,20,8
S012,E00933,Cashier,2026-05-07,12,20,8
S012,E00933,Cashier,2026-05-08,10,18,8
S012,E00933,Cashier,2026-05-09,16,22,6
S012,E00934,Floor,2026-05-03,16,22,6
S012,E00934,Floor,2026-05-04,16,22,6
S012,E00934,Floor,2026-05-08,16,22,6
S012,E00935,Supervisor,2026-05-03,14,22,8
S012,E00935,Supervisor,2026-05-06,8,16,8
S012,E00935,Supervisor,2026-05-07,8,16,8
S012,E00936,Floor,2026-05-03,10,18,8
S012,E00936,Floor,2026-05-07,8,16,8
S012,E00937,Cashier,2026-05-03,14,22,8
S012,E00937,Cashier,2026-05-04,17,22,5
S012,E00937,Cashier,2026-05-08,16,22,6
S012,E00937,Cashier,2026-05-09,17,22,5
S012,E00938,Floor,2026-05-09,17,22,5
S012,E00939,Floor,2026-05-06,16,22,6
S012,E00940,Stock,2026-05-03,10,18,8
S012,E00941,Cashier,2026-05-04,8,16,8
S012,E00941,Cashier,2026-05-05,17,22,5
S012,E00941,Cashier,2026-05-06,17,22,5
S012,E00941,Cashier,2026-05-09,10,18,8
S012,E00942,Supervisor,2026-05-04,8,16,8
S012,E00942,Supervisor,2026-05-05,8,16,8
S012,E00942,Supervisor,2026-05-08,14,22,8
S012,E00942,Supervisor,2026-05-09,14,22,8
S012,E00943,Cashier,2026-05-06,17,22,5
S012,E00943,Cashier,2026-05-07,16,22,6
S012,E00943,Cashier,2026-05-08,16,22,6
S012,E00944,Stock,2026-05-05,17,22,5
S012,E00944,Stock,2026-05-08,8,16,8
S012,E00944,Stock,2026-05-09,8,16,8
S012,E00945,Stock,2026-05-03,17,22,5
S012,E00945,Stock,2026-05-04,16,22,6
S012,E00946,Cashier,2026-05-05,8,16,8
S012,E00946,Cashier,2026-05-06,16,22,6
S012,E00946,Cashier,2026-05-07,16,22,6
S012,E00946,Cashier,2026-05-08,17,22,5
S012,E00946,Cashier,2026-05-09,16,22,6
S012,E00947,Floor,2026-05-07,16,22,6
S012,E00948,Stock,2026-05-03,8,16,8
S012,E00948,Stock,2026-05-04,8,16,8
S012,E00948,Stock,2026-05-05,8,16,8
S012,E00948,Stock,2026-05-07,8,16,8
S012,E00950,Floor,2026-05-04,8,16,8
S012,E00950,Floor,2026-05-07,12,20,8
S012,E00952,Customer Service,2026-05-03,8,16,8
S012,E00952,Customer Service,2026-05-06,16,22,6
S012,E00952,Customer Service,2026-05-07,10,18,8
S012,E00952,Customer Service,2026-05-08,8,16,8
S012,E00952,Customer Service,2026-05-09,8,16,8
S012,E00953,Cashier,2026-05-03,8,16,8
S012,E00953,Cashier,2026-05-04,8,16,8
S012,E00953,Cashier,2026-05-07,17,22,5
S012,E00954,Floor,2026-05-03,8,16,8
S012,E00954,Floor,2026-05-07,17,22,5
S012,E00955,Cashier,2026-05-04,16,22,6
S012,E00955,Cashier,2026-05-05,16,22,6
S012,E00955,Cashier,2026-05-09,16,22,6
S012,E00957,Cashier,2026-05-03,16,22,6
S012,E00957,Cashier,2026-05-04,10,18,8
S012,E00957,Cashier,2026-05-08,14,22,8
S012,E00958,Cashier,2026-05-07,8,16,8
S012,E00958,Cashier,2026-05-09,17,22,5
S012,E00959,Cashier,2026-05-08,17,22,5
S012,E00960,Floor,2026-05-05,8,16,8
S012,E00960,Floor,2026-05-07,8,16,8
S012,E00960,Floor,2026-05-09,16,22,6
S013,E00961,Cashier,2026-05-03,16,22,6
S013,E00961,Cashier,2026-05-05,8,16,8
S013,E00961,Cashier,2026-05-09,8,16,8
S013,E00962,Cashier,2026-05-03,8,16,8
S013,E00962,Cashier,2026-05-04,8,16,8
S013,E00962,Cashier,2026-05-06,8,16,8
S013,E00962,Cashier,2026-05-07,8,16,8
S013,E00962,Cashier,2026-05-08,16,22,6
S013,E00963,Stock,2026-05-08,16,22,6
S013,E00964,Cashier,2026-05-03,8,16,8
S013,E00964,Cashier,2026-05-04,16,22,6
S013,E00964,Cashier,2026-05-05,12,20,8
S013,E00964,Cashier,2026-05-06,17,22,5
S013,E00964,Cashier,2026-05-08,17,22,5
S013,E00964,Cashier,2026-05-09,16,22,6
S013,E00966,Cashier,2026-05-03,8,16,8
S013,E00966,Cashier,2026-05-05,8,16,8
S013,E00966,Cashier,2026-05-07,8,16,8
S013,E00966,Cashier,2026-05-08,8,16,8
S013,E00966,Cashier,2026-05-09,8,16,8
S013,E00967,Floor,2026-05-08,8,16,8
S013,E00967,Floor,2026-05-09,8,16,8
S013,E00968,Floor,2026-05-08,12,20,8
S013,E00969,Stock,2026-05-05,17,22,5
S013,E00969,Stock,2026-05-08,8,16,8
S013,E00969,Stock,2026-05-09,16,22,6
S013,E00970,Customer Service,2026-05-03,8,16,8
S013,E00970,Customer Service,2026-05-04,17,22,5
S013,E00970,Customer Service,2026-05-06,8,16,8
S013,E00970,Customer Service,2026-05-07,8,16,8
S013,E00970,Customer Service,2026-05-08,17,22,5
S013,E00970,Customer Service,2026-05-09,17,22,5
S013,E00973,Floor,2026-05-06,8,16,8
S013,E00973,Floor,2026-05-09,16,22,6
S013,E00974,Floor,2026-05-05,16,22,6
S013,E00975,Cashier,2026-05-04,12,20,8
S013,E00975,Cashier,2026-05-05,17,22,5
S013,E00975,Cashier,2026-05-07,16,22,6
S013,E00975,Cashier,2026-05-08,16,22,6
S013,E00975,Cashier,2026-05-09,16,22,6
S013,E00976,Stock,2026-05-07,17,22,5
S013,E00977,Supervisor,2026-05-09,8,16,8
S013,E00979,Cashier,2026-05-03,8,16,8
S013,E00979,Cashier,2026-05-06,10,18,8
S013,E00979,Cashier,2026-05-07,16,22,6
S013,E00979,Cashier,2026-05-08,12,20,8
S013,E00980,Floor,2026-05-06,17,22,5
S013,E00980,Floor,2026-05-09,8,16,8
S013,E00981,Floor,2026-05-04,16,22,6
S013,E00982,Floor,2026-05-03,16,22,6
S013,E00982,Floor,2026-05-04,16,22,6
S013,E00983,Cashier,2026-05-03,16,22,6
S013,E00983,Cashier,2026-05-04,16,22,6
S013,E00983,Cashier,2026-05-08,8,16,8
S013,E00984,Cashier,2026-05-03,17,22,5
S013,E00984,Cashier,2026-05-06,16,22,6
S013,E00984,Cashier,2026-05-07,16,22,6
S013,E00985,Floor,2026-05-03,17,22,5
S013,E00985,Floor,2026-05-08,16,22,6
S013,E00986,Cashier,2026-05-04,8,16,8
S013,E00986,Cashier,2026-05-06,8,16,8
S013,E00986,Cashier,2026-05-09,17,22,5
S013,E00989,Floor,2026-05-03,17,22,5
S013,E00989,Floor,2026-05-06,16,22,6
S013,E00990,Floor,2026-05-04,8,16,8
S013,E00990,Floor,2026-05-09,16,22,6
S013,E00991,Cashier,2026-05-06,17,22,5
S013,E00991,Cashier,2026-05-07,17,22,5
S013,E00991,Cashier,2026-05-08,16,22,6
S013,E00991,Cashier,2026-05-09,16,22,6
S013,E00992,Supervisor,2026-05-03,14,22,8
S013,E00992,Supervisor,2026-05-08,14,22,8
S013,E00992,Supervisor,2026-05-09,14,22,8
S013,E00994,Stock,2026-05-03,17,22,5
S013,E00994,Stock,2026-05-07,8,16,8
S013,E00994,Stock,2026-05-08,12,20,8
S013,E00995,Cashier,2026-05-03,12,20,8
S013,E00995,Cashier,2026-05-04,8,16,8
S013,E00995,Cashier,2026-05-05,16,22,6
S013,E00995,Cashier,2026-05-07,8,16,8
S013,E00995,Cashier,2026-05-09,8,16,8
